time,gFx,gFy,gFz,TgF
2.548616769,-0.9143,0.1538,0.3771,1.001
2.549555231,-0.9018,0.1496,0.4001,0.998
2.559113,-0.8854,0.1515,0.4165,0.990
2.560778308,-0.8608,0.1513,0.4241,0.971
2.569104308,-0.8356,0.1477,0.4404,0.956
2.570455308,-0.8168,0.1425,0.4507,0.944
2.579001769,-0.7958,0.1352,0.4507,0.925
2.580607154,-0.7723,0.1273,0.4432,0.900
2.590653538,-0.7462,0.1198,0.4524,0.881
2.592442769,-0.7224,0.1205,0.4585,0.864
2.599574231,-0.7059,0.1212,0.4756,0.860
2.600997923,-0.6926,0.1195,0.4861,0.855
2.609724846,-0.6830,0.1181,0.4917,0.850
2.610833615,-0.6685,0.1247,0.5096,0.850
2.620165692,-0.6516,0.1347,0.5345,0.853
2.621350615,-0.6431,0.1449,0.5494,0.858
2.630146846,-0.6409,0.1493,0.5538,0.860
2.632174,-0.6527,0.1491,0.5560,0.870
2.645095846,-0.6765,0.1486,0.5694,0.897
2.646908769,-0.7068,0.1508,0.5718,0.922
2.650672923,-0.7401,0.1552,0.5739,0.949
2.652008,-0.7780,0.1582,0.5853,0.986
2.660658077,-0.8032,0.1615,0.6005,1.016
2.662384385,-0.8376,0.1666,0.6086,1.049
2.670998615,-0.8633,0.1666,0.6235,1.078
2.672622923,-0.8847,0.1591,0.6373,1.102
2.681658385,-0.9060,0.1540,0.6501,1.126
2.683204615,-0.9323,0.1505,0.6880,1.168
2.693790692,-0.9658,0.1430,0.7260,1.217
2.695607231,-0.9952,0.1344,0.7556,1.257
2.701957461,-1.0159,0.1254,0.7710,1.282
