time,gFx,gFy,gFz,TgF
2.086109385,-0.7259,0.1845,0.3349,0.820
2.095550385,-0.7391,0.1848,0.3449,0.836
2.097165231,-0.7496,0.1823,0.3610,0.852
2.105570308,-0.7577,0.1877,0.3752,0.866
2.107120385,-0.7669,0.1929,0.3796,0.877
2.115447231,-0.7650,0.1950,0.3759,0.874
2.117453924,-0.7655,0.1941,0.3835,0.878
2.12723677,-0.7667,0.1806,0.3847,0.877
2.129008847,-0.7811,0.1715,0.3867,0.888
2.136352077,-0.7983,0.1601,0.3833,0.900
2.137560308,-0.8153,0.1498,0.3720,0.909
2.146038308,-0.8258,0.1454,0.3577,0.912
2.147498385,-0.8295,0.1437,0.3624,0.917
2.163080077,-0.8278,0.1376,0.3593,0.913
2.164984,-0.8273,0.1332,0.3591,0.912
2.166413539,-0.8249,0.1298,0.3579,0.908
2.167483077,-0.8258,0.1286,0.3620,0.911
2.179298308,-0.8219,0.1232,0.3684,0.909
2.181081077,-0.8153,0.1144,0.3713,0.903
2.187179924,-0.8068,0.1053,0.3703,0.894
2.188748308,-0.7997,0.1037,0.3703,0.887
2.197497385,-0.7838,0.1044,0.3747,0.875
2.199286693,-0.7643,0.1017,0.3879,0.863
2.211233,-0.7503,0.0978,0.3838,0.848
2.212918077,-0.7438,0.1017,0.3906,0.846
2.217943847,-0.7354,0.1030,0.3894,0.838
2.218965539,-0.7310,0.1024,0.3782,0.829
2.228206847,-0.7144,0.0937,0.3659,0.808
2.230200693,-0.7022,0.0832,0.3628,0.795
2.238179539,-0.6924,0.0787,0.3633,0.786
2.239534,-0.6795,0.0739,0.3635,0.774
2.247890616,-0.6739,0.0746,0.3542,0.765
2.249495616,-0.6712,0.0718,0.3442,0.758
2.264152924,-0.6746,0.0704,0.3463,0.762
2.266065308,-0.6644,0.0704,0.3395,0.749
2.26882977,-0.6539,0.0660,0.3361,0.738
2.270110154,-0.6514,0.0562,0.3361,0.735
2.280007539,-0.6529,0.0487,0.3281,0.732
2.282035539,-0.6553,0.0543,0.3274,0.735
2.289606616,-0.6502,0.0504,0.3173,0.725
2.290972231,-0.6514,0.0594,0.3144,0.726
2.29944677,-0.6492,0.0736,0.3165,0.726
2.30151577,-0.6382,0.0890,0.3293,0.724
2.312783616,-0.6167,0.1039,0.3442,0.714
2.314527847,-0.6038,0.1121,0.3673,0.716
2.319846,-0.5957,0.1142,0.3730,0.712
2.321257462,-0.5876,0.1137,0.3637,0.700
2.329693385,-0.5977,0.1117,0.3530,0.703
2.331215308,-0.6003,0.1041,0.3314,0.694
2.340227462,-0.6124,0.0963,0.3239,0.699
2.341637308,-0.6243,0.0902,0.3230,0.709
2.350088616,-0.6343,0.0916,0.3168,0.715
2.351238693,-0.6521,0.0934,0.3036,0.725
2.364188462,-0.6626,0.0934,0.2860,0.728
2.366271462,-0.6707,0.0975,0.2750,0.731
2.370661308,-0.6761,0.1021,0.2667,0.734
2.372012693,-0.6765,0.1032,0.2765,0.738
2.380917539,-0.6800,0.1149,0.2892,0.748
2.382614693,-0.6890,0.1163,0.3186,0.768
2.394657462,-0.6919,0.1174,0.3593,0.788
2.396235924,-0.7156,0.0941,0.3915,0.821
2.401782693,-0.7447,0.0860,0.4029,0.851
2.403098154,-0.7706,0.0811,0.3999,0.872
2.411345385,-0.7931,0.0709,0.3969,0.890
2.413434539,-0.8261,0.0590,0.4001,0.920
2.421938385,-0.8859,0.0529,0.4113,0.978
2.423083154,-0.9776,0.0474,0.4234,1.066
2.431933231,-1.1165,0.0411,0.4472,1.203
2.433712847,-1.2852,0.0399,0.4722,1.370
2.443769847,-1.4843,0.0565,0.5103,1.571
2.445610847,-1.6995,0.0863,0.5059,1.775
2.452697231,-1.9143,0.1158,0.4947,1.981
2.453786616,-2.0750,0.1114,0.5233,2.143
2.462693539,-2.1276,0.1005,0.5760,2.206
2.464148847,-2.1002,0.1093,0.6324,2.196
2.473130385,-2.0410,0.1183,0.6740,2.153
2.475492924,-1.9534,0.1223,0.6806,2.072
2.48383,-1.8386,0.0904,0.6449,1.950
2.485828924,-1.6998,0.0406,0.5658,1.792
2.500416154,-1.5579,-0.0216,0.4665,1.626
2.502019924,-1.4291,-0.0751,0.3938,1.484
2.502644077,-1.3243,-0.1315,0.3163,1.368
2.503145462,-1.2588,-0.1813,0.2462,1.295
2.5136,-1.2590,-0.2046,0.1910,1.290
2.515136616,-1.2900,-0.2088,0.1553,1.316
2.528052539,-1.3408,-0.2032,0.1329,1.363
2.529876077,-1.3956,-0.1816,0.1390,1.414
2.533604308,-1.4420,-0.1575,0.1490,1.458
2.534577693,-1.4941,-0.1386,0.1521,1.508
2.545800154,-1.5512,-0.1171,0.1749,1.565
2.547311539,-1.5979,-0.0924,0.2354,1.618
2.554744154,-1.6316,-0.0714,0.3405,1.668
2.555857308,-1.6264,-0.0599,0.4409,1.686
2.564373154,-1.5591,-0.0560,0.5093,1.641
2.565780924,-1.4620,-0.0455,0.5335,1.557
2.580863308,-1.3795,-0.0321,0.5069,1.470
2.58271677,-1.3076,-0.0267,0.4541,1.385
2.584757462,-1.2380,-0.0309,0.3996,1.301
2.585967308,-1.1757,-0.0267,0.3491,1.227
2.597783154,-1.1190,-0.0084,0.3068,1.160
2.599460154,-1.0601,0.0220,0.2792,1.096
2.605853616,-1.0122,0.0467,0.2660,1.048
2.607132462,-0.9583,0.0778,0.2738,1.000
2.615478077,-0.9040,0.0988,0.2916,0.955
2.617169,-0.8586,0.1179,0.2916,0.914
2.628429847,-0.8134,0.1352,0.2951,0.876
2.630125847,-0.7379,0.1542,0.2885,0.807
2.635621308,-0.6716,0.1769,0.3232,0.766
2.636788847,-0.6343,0.1985,0.3603,0.756
2.645966385,-0.6150,0.2258,0.3869,0.761
2.64733077,-0.6176,0.2288,0.4104,0.776
2.656789847,-0.6196,0.2251,0.4238,0.784
2.657990462,-0.6231,0.2295,0.4243,0.788
2.66644277,-0.6346,0.2300,0.4172,0.794
2.668355539,-0.6404,0.2323,0.4192,0.800
2.681683154,-0.6436,0.2258,0.4309,0.807
2.682993077,-0.6565,0.2046,0.4509,0.822
2.686655154,-0.6800,0.1635,0.4646,0.840
2.687450231,-0.6876,0.1384,0.4565,0.837
2.69742077,-0.6995,0.1203,0.4480,0.839
